pVal,phase,peak.shape,period,names
0.03330528625766479,20,16,24,CREG1_ctrl
0.0031069058296160266,8,8,24,OVOL3_ctrl
0.014623824892913143,24,12,24,BOLA2_ctrl
0.03826569660022245,12,16,24,ECM2_ctrl
0.00388406284395776,16,16,24,TIMP3_ctrl
0.00504680994997985,4,8,24,TF_ctrl
0.027121745998865004,8,12,24,RNF145_ctrl
0.01919217739637357,4,12,24,WDR96_ctrl
0.020659534792423204,12,8,24,FRRS1L_ctrl
0.02544240366403141,16,16,24,PPP3CC_ctrl
0.04224409640074614,16,12,24,PSMF1_ctrl
0.045507762703656016,20,12,24,ALPK2_ctrl
0.038849044050081064,8,12,24,GSDMA_ctrl
0.03710057372144589,20,8,24,PPM1L_ctrl
0.0013855366813220983,24,4,24,CYR61_ctrl
0.014662159996295691,24,8,24,AMZ1_ctrl
0.03455163899192697,16,20,24,TNFRSF12A_ctrl
0.008868333638209852,12,4,24,SPATA7_ctrl
0.048436550655069056,20,12,24,UNC13A_ctrl
0.02753559088061358,4,16,24,SRCAP_ctrl
6.463458148856102e-4,20,12,24,PEX26_ctrl
0.04605747558467826,4,20,24,MAST2_ctrl
0.0160023768218288,4,4,24,NPHS1_ctrl
0.00139391802902289,4,8,24,MSL2_ctrl
0.008146093862870069,12,8,24,TTLL11_ctrl
0.048627123928909236,8,16,24,IRS1_ctrl
6.038850230624919e-4,16,16,24,TACC3_ctrl
0.041200552262565214,8,12,24,C3orf58_ctrl
0.008865116872235231,4,12,24,DSPP_ctrl
0.018492072004377393,4,8,24,RNF139_ctrl
0.008105971255275894,4,8,24,FBXW8_ctrl
0.012162364998035868,4,12,24,NR2F1_ctrl
0.019941603449462674,24,12,24,FAM124B_ctrl
0.010032189398720907,16,20,24,N6AMT2_ctrl
2.966302866881199e-4,16,12,24,ANGPTL4_ctrl
0.01220270307958109,16,12,24,PNLIPRP1_ctrl
0.011915699536444276,4,12,24,NEIL2_ctrl
0.014105576599517621,16,16,24,NDRG2_ctrl
0.0018473722771395469,8,16,24,ADGRF4_ctrl
0.02200213354205528,20,12,24,TNPO1_ctrl
1.202731984076114e-4,8,12,24,LINC00304_ctrl
0.013964732336348689,8,4,24,TEFM_ctrl
0.018311549074252077,8,12,24,ELP5_ctrl
0.009420528627458496,20,8,24,PARP12_ctrl
0.04812160561627814,12,16,24,CLCN3_ctrl
0.037562036909748665,8,8,24,RUFY3_ctrl
0.011052039870085734,16,12,24,EIF3E_ctrl
0.019494631217104222,20,12,24,SYCN_ctrl
0.007216921154276799,12,8,24,HNRNPUL2_ctrl
0.018031555221637866,4,12,24,IQSEC3_ctrl
0.04637037824405374,24,8,24,RPS20_ctrl
0.04928477913420383,8,16,24,PYCR1_ctrl
0.004548087728103055,12,12,24,FUBP3_ctrl
0.0028896083856183937,20,12,24,ITGB6_ctrl
1.3897659219412904e-4,8,16,24,NOMO2_ctrl
0.014083588239700852,16,12,24,CHST11_ctrl
0.046110659944614545,8,16,24,RAB8B_ctrl
0.044778899809700096,16,12,24,RBM14_ctrl
0.017346038429710546,8,12,24,HYOU1_ctrl
0.023676864402207096,12,4,24,ZNF250_ctrl
0.005825252929520266,20,12,24,KRT9_ctrl
0.030969997620759707,4,8,24,BDP1_ctrl
0.027081587550483222,12,8,24,TBCD_ctrl
0.022723810831506333,20,12,24,TRIP10_ctrl
0.013554559461982866,16,12,24,DMRTA2_ctrl
0.010255052082834787,16,16,24,BNIP3_ctrl
0.0014443572866415714,16,12,24,ID3_ctrl
0.011629564176381722,8,4,24,LMLN_ctrl
0.02962164534487188,12,12,24,GMPR2_ctrl
0.04465973534971645,16,16,24,PRTG_ctrl
0.0013905349642198556,24,12,24,NOXA1_ctrl
0.02660902032100673,20,16,24,PHYKPL_ctrl
0.018562052251868275,8,16,24,COX8A_ctrl
0.04451440287990008,12,16,24,METTL6_ctrl
6.398052698541524e-4,4,12,24,WNT5B_ctrl
0.025545776123979385,24,12,24,TRIM15_ctrl
0.006763253698347913,12,12,24,MYO1B_ctrl
0.03653352741357352,12,16,24,LRRC57_ctrl
0.04127298694767401,4,8,24,KMT2C_ctrl
0.020417623439345663,4,16,24,SGCG_ctrl
0.011258353499854271,16,16,24,PPP1R9B_ctrl
0.0017981773543954407,8,16,24,UNKL_ctrl
0.04066537136793465,20,8,24,ZNF318_ctrl
0.012755788567732285,4,8,24,NO_GENE__uid5875839_ctrl
0.03692648872358952,24,8,24,ABCA3_ctrl
0.015029092711220425,4,8,24,ITIH1_ctrl
0.047652427061182855,12,16,24,CTSB_ctrl
0.031347072889680604,8,12,24,ACAD9_ctrl
0.027839022888879954,4,16,24,SLC4A5_ctrl
0.028807102981807955,4,8,24,MUC19_ctrl
0.017499385911685563,20,8,24,MTMR7_ctrl
0.01359952865742112,16,12,24,PTK2B_ctrl
0.018952254040779996,24,8,24,PNO1_ctrl
0.0014443572866415714,8,8,24,MACROH2A1_ctrl
0.03917681592859864,4,20,24,ANKDD1A_ctrl
0.01408136546691538,16,16,24,B4GALT4_ctrl
0.029367964198767364,20,8,24,HES2_ctrl
0.025103241500121578,12,16,24,TXNDC9_ctrl
0.003309188106842305,4,12,24,PSMG3_ctrl
0.04885236905957236,12,16,24,ZBTB40_ctrl
0.0023235054384953017,8,8,24,PFKFB4_ctrl
0.026904601949005933,24,16,24,PPL_ctrl
0.028436779531077004,16,12,24,ATP6AP1_ctrl
0.004071632530757569,24,12,24,KRT39_ctrl
0.03316957343224989,16,12,24,MCC_ctrl
0.01854367446337263,20,12,24,TGFB1I1_ctrl
0.022160715399360806,20,16,24,FAM71D_ctrl
0.03228849268626032,12,16,24,DDX23_ctrl
0.004896143060417706,4,12,24,PEX6_ctrl
4.3255934342346935e-4,8,16,24,ATP5ME_ctrl
0.04803518334381382,16,12,24,GCC1_ctrl
0.0021653093338290736,12,16,24,EIF2A_ctrl
0.012459566411824503,20,20,24,GRIA1_ctrl
0.008149881943996757,20,8,24,SYN1_ctrl
0.04234527687296417,24,16,24,PLEKHG2_ctrl
0.022552878607115003,8,16,24,ATP5PB_ctrl
0.026904495307354705,24,12,24,UCK2_ctrl
0.03731577011128113,16,20,24,TSPAN4_ctrl
0.019608019651382647,24,4,24,GPRC5B_ctrl
0.017296502582612484,24,8,24,PIGQ_ctrl
0.02804927819159777,4,12,24,TMPRSS6_ctrl
0.018412160200542992,12,12,24,SHPK_ctrl
0.006189142327248011,8,12,24,KRT23_ctrl
0.04475658745026805,12,8,24,RAD51_ctrl
0.0490362082003459,4,12,24,TRIM41_ctrl
0.0058500049245953124,16,8,24,DNAH9_ctrl
0.021323554823780476,12,16,24,TRIM39_ctrl
0.043609273683509975,8,12,24,MTMR3_ctrl
9.293647981180129e-4,16,12,24,GCNT1_ctrl
0.006293427972609942,4,12,24,AVP_ctrl
0.0395525301720626,8,12,24,ARF5_ctrl
0.04218579080941472,4,16,24,ATG4B_ctrl
0.00946013432521285,12,16,24,BRD4_ctrl
0.005872004087984737,12,16,24,CHSY1_ctrl
0.015447910542540437,8,16,24,CKAP4_ctrl
0.01285897708584293,8,4,24,POLL_ctrl
0.014035986789659493,4,4,24,KIAA1211_ctrl
0.011583421434412607,4,8,24,SDSL_ctrl
0.001812144254863628,8,12,24,SDR39U1_ctrl
8.563773628747594e-4,12,12,24,EIF4EBP1_ctrl
0.044361639294126794,24,8,24,AKR1C8P_ctrl
0.02437304148818857,8,8,24,CDC14A_ctrl
0.0016410496476596756,24,12,24,TBX18_ctrl
0.03939013831943828,12,12,24,ALKBH1_ctrl
0.03207492964364836,8,12,24,SEMA3F_ctrl
0.033202966753406414,4,4,24,CFI_ctrl
0.02133050833229636,8,12,24,NAMPT_ctrl
0.011361905415753167,24,8,24,BIRC5_ctrl
0.008767329539943223,12,12,24,DNHD1_ctrl
0.012055589912461544,4,8,24,CRADD_ctrl
1.3661654845962632e-4,24,4,24,DNAH14_ctrl
4.722424414271751e-6,4,8,24,ZMAT1_ctrl
0.03497377395521795,4,16,24,ABCC11_ctrl
0.00851029005070914,20,8,24,PABIR1_ctrl
0.03585882454214173,20,12,24,ITIH5_ctrl
0.04699198774398927,8,12,24,LMNTD1_ctrl
0.0011239642971401101,16,12,24,DSC2_ctrl
0.04697271162059473,24,8,24,TAF11L13_ctrl
0.0014043710501883391,4,8,24,SEZ6L2_ctrl
0.038613572023238514,8,12,24,SLC38A9_ctrl
0.007326858173210239,12,12,24,KIF15_ctrl
0.04914035460130213,20,8,24,LRRC71_ctrl
0.0015753744250777114,24,16,24,RBMX2_ctrl
0.027071830800113293,4,8,24,GPRIN1_ctrl
0.04017796133730737,16,12,24,PIN4_ctrl
0.014370112418050566,20,16,24,CFAP57_ctrl
0.01409290185615555,4,12,24,EZH1_ctrl
0.024052328601636603,16,16,24,RASSF6_ctrl
0.031964751535294315,16,20,24,CCDC7_ctrl
0.04803518334381382,12,12,24,ARHGEF12_ctrl
0.033623188405797096,16,16,24,FAM78B_ctrl
0.032040531294266955,8,8,24,COIL_ctrl
0.046322589979766564,4,12,24,MPP1_ctrl
0.019832167652601682,8,8,24,SLC31A2_ctrl
0.0357214333623868,24,12,24,TPST2_ctrl
0.0020250369867714146,16,16,24,AURKA_ctrl
0.019885781669654524,8,16,24,CCNF_ctrl
0.017737135139327523,8,12,24,PSMA4_ctrl
0.01049899461640283,16,16,24,SERPINE1_ctrl
0.009931682746053721,4,16,24,C1orf123_ctrl
0.040970690198550264,4,8,24,SNCAIP_ctrl
0.02841966754862241,20,8,24,BCAR3_ctrl
0.020811030392246924,4,8,24,RBCK1_ctrl
0.037334249153563474,20,16,24,MAFF_ctrl
0.009459410708404196,20,8,24,SHCBP1_ctrl
0.038218182051771216,12,16,24,CLEC4M_ctrl
0.046856805120652316,4,20,24,IFT22_ctrl
0.04157999214436567,16,20,24,TRAPPC13_ctrl
0.012468457770521002,20,12,24,PCDH18_ctrl
0.045325128423212985,16,8,24,MRPS21_ctrl
0.006481451460916749,8,16,24,CARM1_ctrl
0.004754818988471377,8,16,24,THEM6_ctrl
0.00558253405745692,20,12,24,VIM_ctrl
2.47812866553286e-4,20,8,24,KIFC1_ctrl
0.005673459728265868,20,20,24,GIF_ctrl
0.013185588876928138,12,12,24,SENP2_ctrl
0.03790388271865342,4,8,24,AIM1L_ctrl
0.0066351824942302755,24,12,24,KCTD16_ctrl
0.0022740438640515277,20,12,24,TPX2_ctrl
0.003912502223012627,8,16,24,UPB1_ctrl
0.04388984509466436,4,4,24,PPP1R15A_ctrl
0.006962237746236307,4,12,24,CELSR1_ctrl
0.002390373948326389,16,16,24,CSRP1_ctrl
0.03059619504122253,4,20,24,ST6GALNAC2_ctrl
0.00811563163887427,8,16,24,NO_GENE__uid6078917_ctrl
0.027562197341052634,8,8,24,LHX9_ctrl
0.046033717371154914,16,12,24,TWF1_ctrl
0.011858624838274214,8,12,24,PEMT_ctrl
0.009577689126128022,12,4,24,C9_ctrl
0.009081545783186758,12,12,24,SOGA2_ctrl
0.04270341755794852,16,8,24,KLHL15_ctrl
0.013476016508563032,12,12,24,MRPS5_ctrl
0.03385800936154678,16,12,24,PRIM2_ctrl
0.004420084865629419,4,8,24,TBX5_ctrl
0.030177874964213126,4,4,24,SNTA1_ctrl
0.024617461734131863,8,12,24,KRT8_ctrl
0.0314908325907775,8,4,24,TNNT3_ctrl
0.010562604258613552,12,16,24,CENPB_ctrl
0.02882968447121427,16,12,24,LZTFL1_ctrl
0.005888716933262913,4,8,24,DUSP4_ctrl
2.3763576801498541e-4,4,8,24,TTC17_ctrl
0.007120009872775145,24,12,24,PCID2_ctrl
0.002607680670901515,24,12,24,UBQLN2_ctrl
0.0338652091263983,20,12,24,NR2C2_ctrl
0.013818995398435067,12,20,24,RRP15_ctrl
0.024834918745250494,24,8,24,LPXN_ctrl
0.031804365763593946,8,12,24,GATA6_ctrl
0.010783973557502873,20,12,24,MEIOB_ctrl
0.027081587550483222,20,8,24,LAMA3_ctrl
0.0066062895278279545,4,8,24,CCDC42_ctrl
0.002912626464760133,8,16,24,TIMM17B_ctrl
0.03340751345036544,8,16,24,ERLEC1_ctrl
0.030766464342018632,16,12,24,RLIM_ctrl
0.018233260619137985,16,12,24,LRRK2_ctrl
0.01965730934298097,4,8,24,KANSL1_ctrl
0.03783292637312858,8,16,24,MT-ATP8_ctrl
0.03475779872071598,24,8,24,COL4A3_ctrl
0.04074322811730467,16,8,24,BTBD19_ctrl
0.019690326298519953,20,12,24,CTIF_ctrl
0.017783332301594536,24,8,24,BAP1_ctrl
0.028214331190729035,20,12,24,GCFC2_ctrl
0.038685547801800765,20,8,24,MED29_ctrl
0.025103241500121578,4,8,24,SEC24D_ctrl
0.044531856848889634,12,16,24,CCDC86_ctrl
0.015447910542540437,12,8,24,PDCD4_ctrl
0.004490196944961407,4,8,24,KRT35_ctrl
0.03897543235875968,4,8,24,RBP4_ctrl
7.163475401901591e-4,16,16,24,RRM2_ctrl
0.03529155112176011,12,8,24,PSMB10_ctrl
0.038921569846782855,20,8,24,RBM10_ctrl
0.01854367446337263,12,16,24,RAC1_ctrl
0.010876201588189109,8,16,24,CALB1_ctrl
0.0032359907665726714,12,8,24,DCTPP1_ctrl
0.016027658699640228,24,8,24,PYURF_ctrl
0.0018953714019403704,20,8,24,TFPI2_ctrl
0.02029039510596926,12,16,24,DNAJC21_ctrl
0.009578052975236864,24,8,24,CENPK_ctrl
0.017682716273090607,20,16,24,BCL3_ctrl
0.012077771463467628,8,4,24,ARL3_ctrl
0.01738589684966266,8,16,24,SLC27A5_ctrl
6.982992703781969e-5,20,12,24,ANLN_ctrl
0.019394015163230582,12,16,24,NDUFS6_ctrl
0.04504104725981806,24,16,24,OR14J1_ctrl
0.005073602017880209,16,12,24,EIF4A3_ctrl
0.013006775214343132,8,16,24,COL17A1_ctrl
0.022552878607115003,12,12,24,SH3GLB2_ctrl
4.475843411205892e-5,8,16,24,SCD_ctrl
0.03523932095360666,4,8,24,NDNF_ctrl
0.0029503970110544005,8,16,24,AFAP1_ctrl
0.008376288659793814,16,12,24,SPP1_ctrl
0.019966443982821207,4,16,24,OFD1_ctrl
0.004416222590457893,4,16,24,COL6A1_ctrl
0.040428049525689104,4,16,24,STAU1_ctrl
0.026673262671715367,8,12,24,ZC3H8_ctrl
0.015072777848108938,12,4,24,TACSTD2_ctrl
0.013192315674975476,4,12,24,RIMS3_ctrl
0.030447848203158715,12,8,24,CCDC192_ctrl
0.014242317515403733,20,12,24,TRMT6_ctrl
0.046322589979766564,12,8,24,ISCA2_ctrl
4.32574741072172e-4,20,8,24,KNSTRN_ctrl
0.01859794219776364,12,12,24,SNURF_ctrl
1.6794326568850648e-4,16,16,24,CRAMP1_ctrl
0.0012077700461249838,8,12,24,MYOF_ctrl
0.03919158028788165,4,8,24,PCDHA2_ctrl
0.0029137234392411907,4,8,24,COL1A1_ctrl
0.013551045141908045,20,12,24,EMC10_ctrl
6.190879634936105e-4,8,8,24,CKAP2L_ctrl
0.013011542402127561,12,16,24,CBLC_ctrl
0.035534092547210606,8,20,24,TEX35_ctrl
0.0065469006286695865,20,12,24,UBE2Q1_ctrl
0.014563877861030432,20,12,24,SAA1_ctrl
0.03708734892674526,16,12,24,IBA57_ctrl
0.01682911424474125,4,8,24,LTF_ctrl
0.004961550248839697,16,16,24,MORF4L2_ctrl
0.0020250369867714146,8,16,24,CHMP4B_ctrl
0.005468184992716886,16,12,24,SELENOM_ctrl
0.004384305386605858,8,12,24,RPL26L1_ctrl
0.008200115690283876,4,16,24,SCG3_ctrl
0.018119714373033193,12,16,24,LRRTM2_ctrl
0.004947634959963409,24,8,24,SIGLEC14_ctrl
0.018056013202628785,16,16,24,PFKFB3_ctrl
0.017365269461077845,8,20,24,UBTD2_ctrl
0.028882135116301985,4,8,24,ENAM_ctrl
0.03644449803871429,8,8,24,CNDP2_ctrl
0.0034608995188209635,24,12,24,PPIP5K2_ctrl
0.0021073657144437177,20,16,24,CDH8_ctrl
0.04470325105466535,24,20,24,SLC2A13_ctrl
0.04172326754258841,8,16,24,SYNE1_ctrl
0.045764437767474984,8,8,24,CD109_ctrl
0.048223936453225084,16,8,24,DAPP1_ctrl
0.02140207611812042,16,12,24,NCOA4_ctrl
1.5213719320228332e-5,12,16,24,TMEM138_ctrl
0.014819967796712933,4,20,24,C2orf71_ctrl
0.02762876690071777,12,12,24,MRPL42_ctrl
0.035798307893541916,16,16,24,SRGAP3_ctrl
0.004862897542837722,12,16,24,RC3H1_ctrl
2.1955774430704224e-4,12,4,24,PRRX1_ctrl
0.04564156428653729,16,16,24,MPRIP_ctrl
0.003919856913321922,20,12,24,MGAM2_ctrl
0.009400444494939094,16,12,24,TRIP11_ctrl
0.026003004586891552,12,20,24,TTC21B_ctrl
0.025048169556840076,16,16,24,RUNDC3A_ctrl
0.0207486483185458,8,16,24,ZFAND1_ctrl
0.0038581887402131545,8,12,24,ATP1A1_ctrl
0.04403048264182896,24,8,24,WNT10A_ctrl
0.0012189060501689108,20,8,24,KIF22_ctrl
0.023042415956703744,4,8,24,SUPT5H_ctrl
0.02713518835980332,8,16,24,ETFDH_ctrl
5.433005208369441e-4,4,12,24,NTAQ1_ctrl
0.02472372702457253,12,20,24,SETD1A_ctrl
0.0021081921662988107,12,16,24,MYLIP_ctrl
0.02617510418395815,8,12,24,TMEM11_ctrl
0.01691020033987878,12,4,24,RBM17_ctrl
0.007588447394382095,20,8,24,AKAP12_ctrl
0.0233606030542713,16,20,24,KNTC1_ctrl
0.007476212511911145,24,8,24,AMZ2_ctrl
0.028213237783928147,12,12,24,ZBTB3_ctrl
0.012121025465337455,4,8,24,TRBJ1-4_ctrl
0.04027160799679308,4,12,24,NFASC_ctrl
0.02954975511652525,20,8,24,CMIP_ctrl
0.008663243973745571,8,16,24,CDCA3_ctrl
0.012071291931330382,4,8,24,ARR3_ctrl
0.017120713476179696,20,8,24,MED15_ctrl
0.048540843318489534,4,8,24,SALL2_ctrl
0.028587029441088367,20,4,24,BAAT_ctrl
7.69182872398979e-4,4,16,24,FOS_ctrl
0.04877124600387391,16,12,24,ATF1_ctrl
0.04017796133730737,12,12,24,DOCK6_ctrl
0.035212329736008643,12,12,24,MRPL22_ctrl
0.029160588942030982,12,16,24,EMC6_ctrl
0.003374172189631474,4,8,24,TCHP_ctrl
0.04899661986187749,8,8,24,BLACE_ctrl
7.163475401901591e-4,24,12,24,WTAP_ctrl
0.020947956193966104,24,4,24,STK32B_ctrl
0.031055991985754546,4,4,24,SMCR8_ctrl
0.0033265241826319607,4,12,24,SLC2A9_ctrl
0.008201551456996683,8,16,24,OLA1_ctrl
0.04272256866127106,4,8,24,ZSCAN30_ctrl
0.03511830935753883,8,16,24,HABP2_ctrl
0.016628291804353604,8,12,24,NR0B2_ctrl
0.04998313598855064,4,12,24,ZFYVE26_ctrl
0.02616387542078386,24,4,24,SNX3_ctrl
0.011605158229280186,4,8,24,COL1A2_ctrl
0.033998689730143104,24,12,24,ADAMTS3_ctrl
0.04032578466428287,12,16,24,UTY_ctrl
0.04706839830672809,24,12,24,DISC1_ctrl
0.002281720587038826,16,12,24,CLUH_ctrl
0.036228550397939,8,4,24,ZNF101_ctrl
0.003420770232916085,8,8,24,SNX25_ctrl
0.02355121538767022,8,16,24,NACC1_ctrl
0.04863514033064206,4,12,24,ADCYAP1_ctrl
0.005556802210059276,8,16,24,LDLR_ctrl
0.037571164237550574,12,16,24,KIAA1755_ctrl
0.0012159918746936676,16,12,24,TNC_ctrl
0.0236706362828191,8,12,24,NR1H3_ctrl
0.030134344923288783,4,16,24,CFB_ctrl
3.298023678861836e-4,12,16,24,GFER_ctrl
0.04243530089484777,4,16,24,UGCG_ctrl
0.03617640967545652,12,16,24,LACE1_ctrl
0.03656665011047052,8,16,24,MAGT1_ctrl
0.01177009684075674,8,16,24,RABEP1_ctrl
0.03118279569892473,8,8,24,FAM178A_ctrl
0.020158069663493434,24,4,24,IGFBP3_ctrl
0.01614424634313016,12,8,24,DYNC1H1_ctrl
0.03593670108321643,12,16,24,KLHL6_ctrl
0.004237159466135739,4,12,24,C4orf27_ctrl
0.03330528625766479,4,16,24,FRMD6_ctrl
0.007624507950649046,12,12,24,SPIDR_ctrl
0.01636483744986694,20,12,24,SH2B1_ctrl
0.006653572673080916,8,16,24,DPYSL4_ctrl
0.03295029742022072,8,12,24,NR3C2_ctrl
0.03166384503366663,8,20,24,UBR7_ctrl
0.0025880747308222505,24,4,24,CHEK1_ctrl
0.006718421239602598,12,16,24,SPTBN2_ctrl
0.007842216381712756,20,8,24,PTPRK_ctrl
0.020373627657555276,4,16,24,MBD2_ctrl
0.03676976815569434,4,12,24,MMP20_ctrl
0.046890148331216915,12,12,24,EPHB6_ctrl
0.01774503288951949,4,8,24,ITIH3_ctrl
0.027061181268564136,8,8,24,NSMCE1_ctrl
0.034548241668111504,16,12,24,PRKAA1_ctrl
0.033245665792059745,24,16,24,COL24A1_ctrl
0.03453881537831904,12,8,24,KTN1_ctrl
0.028439757395491715,24,16,24,TRADD_ctrl
0.021986970684039087,4,16,24,NRROS_ctrl
0.004463003687557749,20,16,24,WDR45_ctrl
0.0403265153142039,24,12,24,EPS8L1_ctrl
0.005629176749927136,8,12,24,HOOK1_ctrl
0.04587687317893185,4,8,24,FOXN1_ctrl
0.04066617530235628,8,20,24,H1-3_ctrl
0.03340751345036544,20,12,24,MASTL_ctrl
0.012273430414067383,8,8,24,DCUN1D4_ctrl
0.01359952865742112,4,12,24,MEPCE_ctrl
0.002390373948326389,16,12,24,NOTCH2_ctrl
0.0045326342977770094,16,12,24,SNX17_ctrl
0.004028545813194514,8,20,24,HRSP12_ctrl
0.03385800936154678,12,12,24,YES1_ctrl
0.032210933596764184,12,12,24,TMEM132C_ctrl
0.002607680670901515,8,16,24,REXO2_ctrl
0.030118516222327786,12,12,24,MAPK9_ctrl
0.025121245253887592,20,16,24,TNR_ctrl
0.0370982776566027,8,16,24,MAML2_ctrl
0.02424467793636565,8,12,24,MTMR11_ctrl
0.032691383907913034,20,20,24,KLHL40_ctrl
0.025564287185444623,20,12,24,KRT1_ctrl
0.016927083333333332,16,8,24,DDX3Y_ctrl
0.004236819919269407,24,8,24,KLHL35_ctrl
0.002776682198060721,16,16,24,IFRD1_ctrl
0.022962210939006005,12,12,24,CNGB1_ctrl
0.009725099149764155,20,12,24,VWA1_ctrl
0.0068909143777285825,4,12,24,IKBKE_ctrl
0.0036086826410785403,20,12,24,CCNA2_ctrl
0.028284272359589826,24,12,24,E2F5_ctrl
0.04839257092795387,8,20,24,WDR36_ctrl
0.038849044050081064,8,12,24,SPARC_ctrl
0.03243050605844618,16,20,24,C16orf89_ctrl
0.009529706021677416,24,12,24,PDIA6_ctrl
0.0186534878577358,16,4,24,CCDC36_ctrl
0.019626101307205202,16,16,24,HSPA1B_ctrl
0.0016246946645877747,24,8,24,GPSM1_ctrl
0.019634102792413323,4,20,24,ARRB2_ctrl
0.01970860295320331,16,12,24,C6orf10_ctrl
0.044181459566074936,8,8,24,H3C1_ctrl
0.019603686477956662,24,8,24,ELP4_ctrl
0.046837934167565355,16,12,24,HGS_ctrl
0.009459410708404196,4,16,24,DOCK1_ctrl
0.001274263085730696,20,8,24,BUB1_ctrl
0.03741019056674473,8,12,24,CIRH1A_ctrl
0.0024144837790987536,4,8,24,HSPD1_ctrl
0.04920141293216789,4,20,24,VNN1_ctrl
0.044531856848889634,12,16,24,LYN_ctrl
0.01244582316725245,4,8,24,PFKL_ctrl
0.02423698384201077,24,12,24,YY2_ctrl
0.037583452631661116,8,12,24,XAB2_ctrl
0.03310930355561699,12,8,24,DDN_ctrl
0.025775061277885626,12,12,24,NR1D1_ctrl
0.046144618534073034,20,12,24,EDC3_ctrl
0.0029032058886542434,24,8,24,PRDM5_ctrl
0.024002516621566397,4,8,24,OSGEPL1_ctrl
0.038632655132026315,16,12,24,MRFAP1_ctrl
0.018412160200542992,8,8,24,TALDO1_ctrl
0.0237400195444171,4,4,24,DSG1_ctrl
0.04188927779799231,4,12,24,FAAP100_ctrl
0.011640029009817626,12,20,24,TOP1MT_ctrl
0.021172638436482084,20,8,24,SLIT2_ctrl
0.033497297434814284,12,20,24,OR1F12_ctrl
0.023606788291043776,16,20,24,ATP2C2_ctrl
0.014190812512091606,16,12,24,CCDC124_ctrl
0.020436108861056464,12,20,24,CNGA4_ctrl
0.02725359790626854,12,16,24,SIRPA_ctrl
0.004743083247976103,24,4,24,MED19_ctrl
0.03435052734570806,4,8,24,TACR3_ctrl
0.024617461734131863,20,12,24,SS18_ctrl
